return_id,order_id,product_id,return_reason,refund_amount,return_date
R011315,O0107676,P0043,Defective,675.22,2026-08-03
R011316,O0107676,P0884,Defective,204.0,2026-07-24
R011317,O0107676,P0668,Defective,96.6,2026-08-07
R011318,O0107701,P0143,Defective,99.96,2024-10-29
R011319,O0107704,P1136,Changed Mind,77.26,2025-01-02
R011320,O0107704,P0773,Defective,55.92,2024-12-28
R011321,O0107706,P1060,Defective,756.52,2025-07-05
R011322,O0107706,P0696,Late Delivery,501.96,2025-06-25
R011323,O0107744,P0431,Late Delivery,1254.53,2025-01-17
R011324,O0107773,P1301,Changed Mind,584.65,2024-08-29
R011325,O0107786,P0481,Defective,421.85,2025-02-07
R011326,O0107790,P0298,Late Delivery,1068.29,2025-11-11
R011327,O0107801,P0149,Changed Mind,1850.79,2025-07-06
R011328,O0107801,P1266,Late Delivery,98.68,2025-07-12
R011329,O0107801,P0095,Late Delivery,443.6,2025-07-19
R011330,O0107801,P1236,Wrong Item,135.94,2025-07-16
R011331,O0107809,P0103,Changed Mind,1378.0,2025-08-09
R011332,O0107832,P0792,Late Delivery,477.68,2025-03-01
R011333,O0107902,P0999,Wrong Item,873.13,2024-05-14
R011334,O0107974,P1184,Late Delivery,1281.2,2025-11-28
R011335,O0107974,P0044,Late Delivery,1842.28,2025-12-03
R011336,O0107974,P0167,Late Delivery,554.95,2025-11-19
R011337,O0107974,P1027,Changed Mind,2039.02,2025-12-03
R011338,O0107980,P0205,Wrong Item,824.24,2024-08-08
R011339,O0107980,P0309,Defective,1368.04,2024-07-29
R011340,O0107980,P0217,Wrong Item,221.7,2024-08-05
R011341,O0107981,P1216,Wrong Item,838.41,2024-09-21
R011342,O0107981,P0497,Defective,1191.38,2024-09-13
R011343,O0107984,P1146,Defective,1181.03,2025-12-24
R011344,O0107984,P0469,Changed Mind,36.25,2025-12-25
R011345,O0107984,P1065,Wrong Item,740.02,2026-01-04
R011346,O0107984,P1392,Wrong Item,719.98,2026-01-02
R011347,O0107990,P0909,Defective,559.65,2025-10-16
R011348,O0107990,P0062,Defective,1304.9,2025-10-07
R011349,O0107994,P1222,Defective,1020.48,2026-02-23
R011350,O0107996,P0261,Late Delivery,449.76,2024-12-21
R011351,O0108036,P1026,Late Delivery,508.69,2026-06-12
R011352,O0108043,P0700,Defective,2475.87,2025-08-07
R011353,O0108070,P1009,Defective,681.54,2024-07-24
R011354,O0108070,P0607,Late Delivery,1323.26,2024-07-15
R011355,O0108070,P1006,Defective,686.72,2024-07-24
R011356,O0108081,P0950,Changed Mind,859.11,2025-01-04
R011357,O0108084,P0148,Changed Mind,518.12,2024-12-15
R011358,O0108084,P0915,Changed Mind,551.26,2024-12-03
R011359,O0108084,P0584,Wrong Item,341.8,2024-12-13
R011360,O0108084,P0268,Wrong Item,151.85,2024-12-07
R011361,O0108090,P1277,Late Delivery,1112.07,2025-04-24
R011362,O0108090,P1493,Wrong Item,2100.64,2025-04-17
R011363,O0108090,P0978,Wrong Item,1755.72,2025-04-22
R011364,O0108110,P0013,Late Delivery,1283.01,2024-04-16
R011365,O0108110,P1317,Changed Mind,1179.75,2024-04-18
R011366,O0108110,P0522,Late Delivery,2007.65,2024-04-10
R011367,O0108149,P0452,Late Delivery,837.81,2025-10-03
R011368,O0108149,P0775,Defective,793.98,2025-10-04
R011369,O0108157,P0654,Late Delivery,920.47,2026-01-16
R011370,O0108221,P1324,Late Delivery,452.55,2026-09-15
R011371,O0108226,P1126,Defective,2163.64,2025-07-27
R011372,O0108244,P0756,Wrong Item,2322.36,2025-01-04
R011373,O0108244,P1364,Defective,743.67,2025-01-07
R011374,O0108247,P1472,Late Delivery,1159.65,2024-07-31
R011375,O0108247,P0880,Wrong Item,1154.05,2024-08-02
R011376,O0108248,P0491,Late Delivery,1532.25,2024-03-10
R011377,O0108248,P0249,Changed Mind,950.55,2024-03-20
R011378,O0108258,P1158,Changed Mind,1216.28,2025-10-25
R011379,O0108258,P1257,Changed Mind,23.89,2025-10-25
R011380,O0108277,P0399,Wrong Item,158.14,2024-02-09
R011381,O0108277,P0135,Late Delivery,594.69,2024-02-06
R011382,O0108292,P1045,Defective,242.88,2025-12-03
R011383,O0108298,P0094,Late Delivery,239.11,2025-09-06
R011384,O0108318,P1026,Late Delivery,450.18,2025-05-27
R011385,O0108318,P1436,Late Delivery,2372.93,2025-06-07
R011386,O0108329,P1350,Defective,1372.54,2026-07-23
R011387,O0108348,P1500,Late Delivery,265.67,2026-02-27
R011388,O0108358,P0907,Late Delivery,26.93,2025-11-08
R011389,O0108358,P1189,Wrong Item,131.8,2025-11-07
R011390,O0108359,P0233,Late Delivery,526.66,2025-03-04
R011391,O0108363,P1084,Defective,1156.16,2025-06-10
R011392,O0108363,P0033,Wrong Item,1091.28,2025-06-14
R011393,O0108363,P0655,Late Delivery,1155.21,2025-06-08
R011394,O0108380,P0734,Defective,1942.03,2024-07-03
R011395,O0108403,P0664,Wrong Item,409.71,2026-08-05
R011396,O0108415,P0390,Defective,664.08,2024-01-26
R011397,O0108415,P1114,Wrong Item,828.23,2024-01-21
R011398,O0108417,P0935,Late Delivery,728.84,2026-01-16
R011399,O0108417,P0382,Defective,608.44,2026-01-30
R011400,O0108431,P0183,Changed Mind,2258.02,2024-07-07
R011401,O0108431,P1257,Defective,73.85,2024-07-11
R011402,O0108442,P1124,Defective,938.43,2025-12-17
R011403,O0108442,P0533,Wrong Item,789.63,2025-12-14
R011404,O0108442,P0025,Wrong Item,399.55,2025-12-20
R011405,O0108473,P1120,Wrong Item,682.66,2025-11-14
R011406,O0108480,P0109,Changed Mind,2117.96,2026-02-12
R011407,O0108528,P1357,Defective,231.0,2025-05-17
R011408,O0108528,P0134,Defective,1195.33,2025-05-10
R011409,O0108528,P0851,Wrong Item,912.79,2025-05-16
R011410,O0108580,P0831,Changed Mind,499.25,2024-08-09
R011411,O0108580,P1256,Wrong Item,789.61,2024-08-02
R011412,O0108601,P0113,Defective,3431.94,2024-06-17
R011413,O0108601,P0783,Late Delivery,2267.49,2024-06-08
R011414,O0108619,P1173,Wrong Item,671.53,2024-08-23
R011415,O0108645,P1005,Defective,730.46,2025-08-18
R011416,O0108671,P0498,Late Delivery,43.49,2026-06-28
R011417,O0108676,P0819,Changed Mind,461.63,2024-08-24
R011418,O0108681,P0814,Wrong Item,433.67,2026-02-06
R011419,O0108681,P0243,Late Delivery,773.43,2026-02-02
R011420,O0108730,P1313,Wrong Item,347.0,2024-08-01
R011421,O0108737,P1479,Late Delivery,1098.72,2024-10-15
R011422,O0108770,P1442,Changed Mind,5107.42,2025-06-28
R011423,O0108776,P0480,Changed Mind,861.41,2025-10-11
R011424,O0108776,P0961,Late Delivery,1258.76,2025-09-30
R011425,O0108776,P1226,Defective,162.19,2025-10-01
R011426,O0108786,P0470,Changed Mind,968.56,2026-05-18
R011427,O0108795,P0640,Late Delivery,51.34,2024-07-05
R011428,O0108795,P1309,Late Delivery,974.69,2024-07-04
R011429,O0108821,P0834,Late Delivery,1012.43,2024-10-03
R011430,O0108828,P0431,Late Delivery,2557.02,2025-02-10
R011431,O0108839,P0498,Wrong Item,43.0,2024-06-07
R011432,O0108853,P1053,Defective,1782.39,2026-03-31
R011433,O0108864,P0272,Wrong Item,1190.47,2026-01-30
R011434,O0108878,P0222,Changed Mind,2011.48,2025-07-25
R011435,O0108885,P0454,Defective,978.23,2026-05-23
R011436,O0108889,P0745,Changed Mind,705.99,2025-06-05
R011437,O0108922,P1151,Changed Mind,487.65,2026-06-14
R011438,O0108922,P1157,Late Delivery,324.26,2026-06-22
R011439,O0108930,P0633,Defective,89.03,2024-03-12
R011440,O0108941,P0278,Wrong Item,1885.37,2026-06-11
R011441,O0108941,P0776,Wrong Item,62.97,2026-06-13
R011442,O0108941,P0464,Changed Mind,1818.32,2026-06-04
R011443,O0108951,P0861,Changed Mind,544.53,2024-02-14
R011444,O0108971,P0773,Wrong Item,140.08,2025-01-08
R011445,O0108976,P0184,Late Delivery,1355.52,2025-05-09
R011446,O0108976,P0411,Changed Mind,1371.98,2025-05-12
R011447,O0108982,P1380,Wrong Item,1064.16,2024-05-28
R011448,O0108991,P0287,Changed Mind,3984.55,2025-07-11
R011449,O0108998,P1380,Wrong Item,949.33,2024-03-25
R011450,O0108998,P0572,Changed Mind,3602.94,2024-03-12
R011451,O0109047,P0368,Late Delivery,907.23,2025-02-01
R011452,O0109051,P1459,Changed Mind,1020.09,2024-06-01
R011453,O0109054,P0298,Late Delivery,2145.58,2024-12-02
R011454,O0109055,P0865,Wrong Item,1126.31,2024-03-25
R011455,O0109055,P1150,Wrong Item,1836.77,2024-04-06
R011456,O0109064,P1009,Defective,752.68,2025-07-12
R011457,O0109071,P0078,Wrong Item,57.1,2024-12-21
R011458,O0109088,P1097,Wrong Item,919.35,2026-06-14
R011459,O0109110,P1480,Late Delivery,575.49,2025-11-07
R011460,O0109110,P0056,Defective,464.53,2025-10-28
R011461,O0109121,P1160,Changed Mind,234.47,2025-06-14
R011462,O0109138,P0826,Changed Mind,1357.43,2026-06-06
R011463,O0109138,P1065,Defective,385.19,2026-06-02
R011464,O0109175,P1375,Defective,360.01,2026-05-16
R011465,O0109194,P1190,Late Delivery,480.39,2024-06-21
R011466,O0109194,P1490,Wrong Item,662.83,2024-06-14
R011467,O0109201,P0649,Defective,697.45,2025-03-17
R011468,O0109214,P1109,Defective,673.67,2025-04-19
R011469,O0109214,P0306,Wrong Item,1438.57,2025-04-10
R011470,O0109216,P0988,Wrong Item,1093.54,2026-08-12
R011471,O0109259,P1255,Changed Mind,606.52,2024-10-15
R011472,O0109259,P0207,Defective,1457.44,2024-10-31
R011473,O0109274,P1288,Late Delivery,2097.91,2025-07-22
R011474,O0109305,P0263,Changed Mind,375.77,2024-08-20
R011475,O0109305,P1420,Wrong Item,926.37,2024-08-05
R011476,O0109305,P0808,Defective,198.51,2024-08-12
R011477,O0109330,P0061,Defective,1329.34,2024-08-15
R011478,O0109330,P0057,Wrong Item,927.61,2024-08-13
R011479,O0109331,P0034,Changed Mind,1486.52,2025-03-07
R011480,O0109338,P0819,Wrong Item,1223.52,2025-11-04
R011481,O0109344,P0235,Defective,2580.56,2024-10-28
R011482,O0109350,P0256,Changed Mind,982.84,2024-04-11
R011483,O0109360,P1139,Changed Mind,243.75,2026-04-28
R011484,O0109387,P0016,Changed Mind,4600.2,2025-05-08
R011485,O0109412,P0006,Late Delivery,362.2,2025-04-11
R011486,O0109412,P0788,Late Delivery,872.72,2025-04-11
R011487,O0109412,P0668,Late Delivery,122.79,2025-04-04
R011488,O0109447,P1451,Defective,66.56,2026-06-07
R011489,O0109447,P1366,Wrong Item,307.7,2026-06-07
R011490,O0109449,P1062,Defective,76.99,2026-01-30
R011491,O0109449,P0721,Changed Mind,3383.9,2026-01-22
R011492,O0109463,P1368,Wrong Item,1994.74,2025-06-24
R011493,O0109484,P1467,Changed Mind,1043.02,2026-07-15
R011494,O0109493,P1373,Wrong Item,590.79,2025-02-15
R011495,O0109493,P0920,Defective,769.98,2025-02-19
R011496,O0109499,P0364,Defective,714.66,2026-01-01
R011497,O0109500,P1323,Defective,631.26,2025-10-12
R011498,O0109503,P0178,Late Delivery,777.41,2026-08-14
R011499,O0109512,P0620,Defective,940.44,2024-02-19
R011500,O0109520,P0081,Late Delivery,151.0,2025-12-27
R011501,O0109520,P0998,Defective,2086.44,2025-12-20
R011502,O0109526,P0748,Late Delivery,426.15,2026-02-22
R011503,O0109526,P0704,Changed Mind,577.81,2026-02-23
R011504,O0109526,P0293,Late Delivery,712.35,2026-02-17
R011505,O0109530,P0069,Late Delivery,416.7,2024-10-19
R011506,O0109546,P1161,Changed Mind,1308.64,2026-05-13
R011507,O0109549,P1398,Late Delivery,555.37,2026-05-08
R011508,O0109556,P1187,Late Delivery,3024.39,2026-01-19
R011509,O0109560,P0117,Late Delivery,721.41,2025-09-28
R011510,O0109563,P1155,Wrong Item,333.9,2024-05-28
R011511,O0109563,P0255,Defective,770.13,2024-05-30
R011512,O0109567,P0258,Wrong Item,440.89,2026-02-14
R011513,O0109577,P1040,Defective,838.34,2026-04-28
R011514,O0109577,P0356,Wrong Item,937.63,2026-05-02
R011515,O0109577,P0561,Defective,627.82,2026-04-30
R011516,O0109611,P0996,Late Delivery,1103.47,2025-06-24
R011517,O0109612,P0933,Wrong Item,729.24,2026-06-12
R011518,O0109612,P0798,Late Delivery,719.72,2026-06-21
R011519,O0109649,P1025,Late Delivery,66.12,2025-02-08
R011520,O0109649,P1428,Changed Mind,307.86,2025-02-22
R011521,O0109725,P1090,Wrong Item,493.5,2026-06-25
R011522,O0109725,P1207,Defective,802.07,2026-07-08
R011523,O0109727,P0271,Changed Mind,1078.07,2025-08-03
R011524,O0109727,P0466,Defective,1178.88,2025-07-31
R011525,O0109731,P0983,Wrong Item,1110.49,2025-02-11
R011526,O0109731,P1379,Wrong Item,1373.66,2025-01-31
R011527,O0109765,P1474,Defective,477.92,2024-06-17
R011528,O0109782,P0437,Defective,487.9,2024-11-30
R011529,O0109782,P0486,Changed Mind,1212.85,2024-11-29
R011530,O0109782,P1262,Late Delivery,1040.67,2024-12-14
R011531,O0109794,P1273,Defective,475.12,2026-02-06
R011532,O0109794,P0364,Changed Mind,749.25,2026-02-08
R011533,O0109794,P1175,Defective,1199.21,2026-02-08
R011534,O0109825,P0115,Changed Mind,1172.61,2026-08-26
R011535,O0109829,P0998,Defective,1238.38,2026-07-09
R011536,O0109857,P1363,Wrong Item,903.54,2026-04-05
R011537,O0109863,P0404,Wrong Item,444.99,2024-11-27
R011538,O0109863,P0267,Changed Mind,1660.16,2024-12-01
R011539,O0109874,P0343,Changed Mind,628.69,2025-08-13
R011540,O0109885,P1144,Defective,527.95,2025-10-28
R011541,O0109931,P0462,Changed Mind,281.63,2026-06-26
R011542,O0109950,P0014,Late Delivery,1291.25,2025-08-29
R011543,O0109950,P0694,Defective,184.22,2025-08-19
R011544,O0109950,P0440,Wrong Item,915.06,2025-08-24
R011545,O0109957,P0436,Changed Mind,2162.58,2024-01-12
R011546,O0109970,P0357,Late Delivery,881.83,2025-08-17
R011547,O0110005,P0360,Wrong Item,1778.06,2025-04-24
R011548,O0110043,P0128,Late Delivery,533.39,2025-02-24
R011549,O0110043,P0646,Wrong Item,2050.36,2025-02-18
R011550,O0110052,P0437,Wrong Item,551.93,2025-01-10
R011551,O0110054,P0897,Defective,1055.39,2024-06-15
R011552,O0110083,P1187,Wrong Item,1886.01,2024-01-26
R011553,O0110085,P0868,Changed Mind,529.76,2025-08-14
R011554,O0110086,P1455,Late Delivery,220.2,2024-03-06
R011555,O0110098,P0702,Wrong Item,2781.18,2025-05-30
R011556,O0110103,P1052,Late Delivery,94.27,2025-10-26
R011557,O0110103,P1490,Wrong Item,377.09,2025-10-17
R011558,O0110113,P1221,Changed Mind,878.07,2025-11-11
R011559,O0110133,P0670,Wrong Item,1117.15,2024-07-18
R011560,O0110135,P1240,Late Delivery,435.0,2025-12-07
R011561,O0110147,P1272,Late Delivery,222.83,2024-10-20
R011562,O0110147,P0102,Changed Mind,822.33,2024-10-27
R011563,O0110147,P0505,Late Delivery,3584.98,2024-11-02
R011564,O0110163,P1196,Wrong Item,415.61,2024-05-25
R011565,O0110189,P0182,Late Delivery,173.52,2025-01-24
R011566,O0110189,P0306,Defective,532.06,2025-02-08
R011567,O0110193,P1301,Changed Mind,567.28,2024-05-16
R011568,O0110193,P0928,Defective,608.53,2024-05-11
R011569,O0110193,P0391,Wrong Item,479.09,2024-05-07
R011570,O0110198,P1079,Changed Mind,387.5,2024-03-06
R011571,O0110198,P0006,Wrong Item,348.56,2024-03-09
R011572,O0110214,P0439,Changed Mind,347.46,2025-05-01
R011573,O0110214,P0870,Changed Mind,550.0,2025-05-17
R011574,O0110219,P1059,Wrong Item,182.69,2026-08-22
R011575,O0110219,P0746,Wrong Item,1305.11,2026-08-28
R011576,O0110220,P1388,Late Delivery,522.44,2026-03-17
R011577,O0110245,P0437,Defective,1150.56,2024-08-11
R011578,O0110263,P1486,Late Delivery,165.05,2024-09-15
R011579,O0110263,P0454,Changed Mind,2503.8,2024-09-12
R011580,O0110263,P1392,Changed Mind,799.9,2024-09-28
R011581,O0110263,P0233,Defective,529.44,2024-09-16
R011582,O0110264,P0792,Defective,445.1,2025-04-15
R011583,O0110264,P0532,Late Delivery,387.54,2025-04-19
R011584,O0110273,P1080,Changed Mind,1725.4,2024-05-27
R011585,O0110273,P0252,Late Delivery,635.4,2024-05-31
R011586,O0110273,P0170,Changed Mind,922.39,2024-05-26
R011587,O0110275,P1236,Late Delivery,250.43,2024-08-20
R011588,O0110293,P0411,Wrong Item,1286.11,2024-05-31
R011589,O0110293,P0993,Changed Mind,911.45,2024-06-07
R011590,O0110293,P0091,Changed Mind,2013.19,2024-06-02
R011591,O0110302,P0087,Late Delivery,963.97,2024-09-28
R011592,O0110302,P0340,Wrong Item,652.53,2024-09-29
R011593,O0110309,P0259,Late Delivery,1328.39,2025-10-04
R011594,O0110309,P0211,Defective,1486.25,2025-10-17
R011595,O0110323,P1425,Late Delivery,192.93,2026-05-01
R011596,O0110348,P1496,Defective,1095.83,2024-11-24
R011597,O0110348,P0403,Late Delivery,18.11,2024-11-16
R011598,O0110357,P0047,Late Delivery,281.26,2026-04-30
R011599,O0110358,P0680,Wrong Item,1030.68,2025-05-25
R011600,O0110358,P0768,Wrong Item,434.02,2025-06-01
R011601,O0110381,P0301,Wrong Item,879.18,2026-02-27
R011602,O0110405,P0459,Late Delivery,1761.42,2026-08-06
R011603,O0110459,P0967,Changed Mind,251.73,2025-07-17
R011604,O0110459,P1265,Defective,4212.52,2025-07-23
R011605,O0110465,P0054,Defective,2200.6,2025-10-28
R011606,O0110465,P0412,Defective,1256.06,2025-10-21
R011607,O0110465,P1143,Changed Mind,3465.0,2025-10-24
R011608,O0110475,P0956,Defective,2485.96,2025-06-28
R011609,O0110475,P1452,Wrong Item,718.81,2025-06-21
R011610,O0110475,P0600,Changed Mind,1271.38,2025-07-05
R011611,O0110475,P0573,Wrong Item,1211.58,2025-07-06
R011612,O0110482,P0755,Wrong Item,438.26,2025-06-12
R011613,O0110482,P1412,Late Delivery,1403.96,2025-06-13
R011614,O0110490,P0494,Changed Mind,716.39,2024-05-04
R011615,O0110490,P0564,Wrong Item,2071.97,2024-05-04
R011616,O0110490,P0250,Late Delivery,722.0,2024-05-03
R011617,O0110539,P0816,Late Delivery,842.88,2025-01-07
R011618,O0110539,P0822,Changed Mind,504.28,2024-12-22
R011619,O0110555,P1208,Wrong Item,325.19,2025-06-22
R011620,O0110563,P0696,Wrong Item,637.01,2026-05-31
R011621,O0110606,P1363,Defective,991.91,2026-06-19
R011622,O0110608,P0584,Defective,816.08,2026-09-02
R011623,O0110622,P1224,Changed Mind,1211.37,2026-08-05
R011624,O0110622,P1335,Late Delivery,187.92,2026-08-10
R011625,O0110628,P0795,Defective,1173.33,2024-10-20
R011626,O0110628,P0643,Wrong Item,224.02,2024-10-15
R011627,O0110657,P0422,Late Delivery,1011.46,2025-06-29
R011628,O0110658,P0007,Late Delivery,1031.22,2024-05-05
R011629,O0110658,P0372,Wrong Item,1905.43,2024-05-09
R011630,O0110668,P0951,Late Delivery,528.21,2026-02-25
R011631,O0110682,P0118,Changed Mind,418.15,2025-01-12
R011632,O0110684,P0870,Defective,2022.15,2026-08-01
R011633,O0110691,P0724,Wrong Item,109.15,2024-05-08
R011634,O0110745,P1047,Defective,897.78,2024-06-23
R011635,O0110745,P0696,Late Delivery,2548.04,2024-06-20
R011636,O0110763,P0438,Changed Mind,926.82,2025-07-22
R011637,O0110764,P0503,Wrong Item,1005.15,2026-02-21
R011638,O0110764,P1037,Late Delivery,532.42,2026-02-27
R011639,O0110790,P1126,Changed Mind,782.69,2024-09-15
R011640,O0110805,P0337,Defective,304.68,2026-03-06
R011641,O0110840,P0380,Changed Mind,121.97,2026-01-28
R011642,O0110875,P1331,Changed Mind,1689.98,2024-03-12
R011643,O0110877,P1082,Changed Mind,351.97,2025-09-19
R011644,O0110877,P1445,Wrong Item,600.82,2025-09-16
R011645,O0110887,P0748,Late Delivery,400.94,2026-06-16
R011646,O0110887,P0556,Late Delivery,745.24,2026-06-19
R011647,O0110890,P0086,Late Delivery,595.81,2024-06-15
R011648,O0110890,P0254,Defective,75.42,2024-06-21
R011649,O0110894,P0239,Changed Mind,149.15,2024-04-14
R011650,O0110894,P0961,Late Delivery,3776.73,2024-04-24
R011651,O0110895,P1086,Wrong Item,850.59,2025-01-15
R011652,O0110903,P0203,Changed Mind,436.62,2026-01-03
R011653,O0110905,P0644,Defective,610.35,2026-08-31
R011654,O0110905,P0099,Defective,81.63,2026-08-21
R011655,O0110925,P1019,Changed Mind,42.71,2024-10-30
R011656,O0110925,P0866,Changed Mind,1051.34,2024-11-05
R011657,O0110959,P0394,Defective,1246.5,2026-03-01
R011658,O0110981,P0959,Wrong Item,1030.24,2025-02-20
R011659,O0110981,P0835,Defective,494.9,2025-02-20
R011660,O0110995,P0019,Defective,278.55,2026-05-21
R011661,O0110995,P0012,Changed Mind,274.27,2026-05-23
R011662,O0110995,P1350,Late Delivery,1227.7,2026-05-28
R011663,O0110995,P1302,Late Delivery,1321.51,2026-05-29
R011664,O0111033,P0931,Changed Mind,625.24,2026-04-17
R011665,O0111036,P0859,Defective,350.24,2024-03-20
R011666,O0111036,P1108,Late Delivery,320.21,2024-03-23
R011667,O0111042,P0853,Late Delivery,982.48,2024-03-20
R011668,O0111067,P1041,Late Delivery,137.5,2026-04-12
R011669,O0111067,P1379,Wrong Item,1335.76,2026-04-24
R011670,O0111067,P1320,Wrong Item,698.9,2026-04-24
R011671,O0111096,P0641,Wrong Item,1201.55,2026-04-05
R011672,O0111106,P0518,Changed Mind,432.95,2024-04-10
R011673,O0111106,P0235,Defective,2419.88,2024-04-16
R011674,O0111109,P0424,Wrong Item,428.98,2026-01-12
R011675,O0111109,P0057,Changed Mind,2261.92,2025-12-29
R011676,O0111109,P0704,Late Delivery,1164.46,2025-12-29
R011677,O0111114,P0676,Changed Mind,185.45,2026-04-11
R011678,O0111136,P0939,Changed Mind,805.8,2024-03-25
R011679,O0111136,P1450,Late Delivery,335.07,2024-03-15
R011680,O0111140,P1480,Defective,291.28,2025-01-05
R011681,O0111152,P0852,Late Delivery,509.99,2024-08-08
R011682,O0111152,P0151,Wrong Item,1152.11,2024-07-28
R011683,O0111153,P0581,Changed Mind,259.43,2024-03-23
R011684,O0111155,P0197,Changed Mind,613.08,2025-10-02
R011685,O0111155,P0401,Defective,1101.35,2025-10-08
R011686,O0111165,P0372,Changed Mind,948.91,2026-04-25
R011687,O0111165,P0797,Changed Mind,920.89,2026-04-28
R011688,O0111169,P0315,Changed Mind,1781.57,2024-09-25
R011689,O0111180,P0335,Defective,2071.24,2025-12-14
